"2015-11-28","0.6653",,,,,,,,,
"2015-11-27","0.6636",,,,,,,,,
"2015-11-26","0.6619",,,,,,,,,
"2015-11-25","0.6625",,,,,,,,,
"2015-11-24","0.6619",,,,,,,,,
"2015-11-23","0.6598",,,,,,,,,
"2015-11-22","0.6585",,,,,,,,,
"2015-11-21","0.6585",,,,,,,,,
"2015-11-20","0.6554",,,,,,,,,
"2015-11-19","0.6548",,,,,,,,,
"2015-11-18","0.6574",,,,,,,,,
"2015-11-17","0.6580",,,,,,,,,
"2015-11-16","0.6576",,,,,,,,,
"2015-11-15","0.6567",,,,,,,,,
"2015-11-14","0.6567",,,,,,,,,
"2015-11-13","0.6571",,,,,,,,,
"2015-11-12","0.6575",,,,,,,,,
"2015-11-11","0.6593",,,,,,,,,
"2015-11-10","0.6618",,,,,,,,,
"2015-11-09","0.6631",,,,,,,,,
"2015-11-08","0.6649",,,,,,,,,
"2015-11-07","0.6603",,,,,,,,,
"2015-11-06","0.6603",,,,,,,,,
"2015-11-05","0.6524",,,,,,,,,
"2015-11-04","0.6491",,,,,,,,,
"2015-11-03","0.6488",,,,,,,,,
"2015-11-02","0.6477",,,,,,,,,
"2015-11-01","0.6483",,,,,,,,,
"2015-10-31","0.6483",,,,,,,,,
"2015-10-30","0.6512",,,,,,,,,
"2015-10-29","0.6547",,,,,,,,,
"2015-10-28","0.6536",,,,,,,,,
"2015-10-27","0.6522",,,,,,,,,
"2015-10-26","0.6520",,,,,,,,,
"2015-10-25","0.6532",,,,,,,,,
"2015-10-24","0.6532",,,,,,,,,
"2015-10-23","0.6504",,,,,,,,,
"2015-10-22","0.6483",,,,,,,,,
"2015-10-21","0.6476",,,,,,,,,
"2015-10-20","0.6464",,,,,,,,,
"2015-10-19","0.6470",,,,,,,,,
"2015-10-18","0.6480",,,,,,,,,
"2015-10-17","0.6480",,,,,,,,,
"2015-10-16","0.6469",,,,,,,,,
"2015-10-15","0.6462",,,,,,,,,
"2015-10-14","0.6515",,,,,,,,,
"2015-10-13","0.6543",,,,,,,,,
"2015-10-12","0.6519",,,,,,,,,
"2015-10-11","0.6532",,,,,,,,,
"2015-10-10","0.6532",,,,,,,,,
"2015-10-09","0.6517",,,,,,,,,
"2015-10-08","0.6528",,,,,,,,,
"2015-10-07","0.6546",,,,,,,,,
"2015-10-06","0.6589",,,,,,,,,
"2015-10-05","0.6585",,,,,,,,,
"2015-10-04","0.6593",,,,,,,,,
"2015-10-03","0.6593",,,,,,,,,
"2015-10-02","0.6595",,,,,,,,,
"2015-10-01","0.6607",,,,,,,,,
"2015-09-30","0.6599",,,,,,,,,
"2015-09-29","0.6594",,,,,,,,,
"2015-09-28","0.6582",,,,,,,,,
"2015-09-27","0.6592",,,,,,,,,
"2015-09-26","0.6592",,,,,,,,,
"2015-09-25","0.6576",,,,,,,,,
"2015-09-24","0.6557",,,,,,,,,
"2015-09-23","0.6534",,,,,,,,,
"2015-09-22","0.6472",,,,,,,,,
"2015-09-21","0.6442",,,,,,,,,
"2015-09-20","0.6443",,,,,,,,,
"2015-09-19","0.6443",,,,,,,,,
"2015-09-18","0.6416",,,,,,,,,
"2015-09-17","0.6442",,,,,,,,,
"2015-09-16","0.6490",,,,,,,,,
"2015-09-15","0.6493",,,,,,,,,
"2015-09-14","0.6480",,,,,,,,,
"2015-09-13","0.6483",,,,,,,,,
"2015-09-12","0.6483",,,,,,,,,
"2015-09-11","0.6479",,,,,,,,,
"2015-09-10","0.6496",,,,,,,,,
"2015-09-09","0.6503",,,,,,,,,
"2015-09-08","0.6517",,,,,,,,,
"2015-09-07","0.6566",,,,,,,,,
"2015-09-06","0.6595",,,,,,,,,
"2015-09-05","0.6595",,,,,,,,,
"2015-09-04","0.6569",,,,,,,,,
"2015-09-03","0.6546",,,,,,,,,
"2015-09-02","0.6536",,,,,,,,,
"2015-09-01","0.6514",,,,,,,,,
"2015-08-31","0.6494",,,,,,,,,
"2015-08-30","0.6499",,,,,,,,,
"2015-08-29","0.6499",,,,,,,,,
"2015-08-28","0.6493",,,,,,,,,
"2015-08-27","0.6470",,,,,,,,,
"2015-08-26","0.6403",,,,,,,,,
"2015-08-25","0.6349",,,,,,,,,
"2015-08-24","0.6365",,,,,,,,,
"2015-08-23","0.6376",,,,,,,,,
"2015-08-22","0.6376",,,,,,,,,
"2015-08-21","0.6373",,,,,,,,,
"2015-08-20","0.6381",,,,,,,,,
"2015-08-19","0.6383",,,,,,,,,
"2015-08-18","0.6398",,,,,,,,,
"2015-08-17","0.6398",,,,,,,,,
"2015-08-16","0.6397",,,,,,,,,
"2015-08-15","0.6397",,,,,,,,,
"2015-08-14","0.6401",,,,,,,,,
"2015-08-13","0.6405",,,,,,,,,
"2015-08-12","0.6414",,,,,,,,,
"2015-08-11","0.6419",,,,,,,,,
"2015-08-10","0.6447",,,,,,,,,
"2015-08-09","0.6458",,,,,,,,,
"2015-08-08","0.6458",,,,,,,,,
"2015-08-07","0.6452",,,,,,,,,
"2015-08-06","0.6422",,,,,,,,,
"2015-08-05","0.6418",,,,,,,,,
"2015-08-04","0.6413",,,,,,,,,
"2015-08-03","0.6407",,,,,,,,,
"2015-08-02","0.6404",,,,,,,,,
"2015-08-01","0.6404",,,,,,,,,
"2015-07-31","0.6408",,,,,,,,,
"2015-07-30","0.6409",,,,,,,,,
"2015-07-29","0.6402",,,,,,,,,
"2015-07-28","0.6419",,,,,,,,,
"2015-07-27","0.6437",,,,,,,,,
"2015-07-26","0.6451",,,,,,,,,
"2015-07-25","0.6451",,,,,,,,,
"2015-07-24","0.6450",,,,,,,,,
"2015-07-23","0.6417",,,,,,,,,
"2015-07-22","0.6413",,,,,,,,,
"2015-07-21","0.6427",,,,,,,,,
"2015-07-20","0.6418",,,,,,,,,
"2015-07-19","0.6412",,,,,,,,,
"2015-07-18","0.6412",,,,,,,,,
"2015-07-17","0.6402",,,,,,,,,
"2015-07-16","0.6404",,,,,,,,,
"2015-07-15","0.6397",,,,,,,,,
"2015-07-14","0.6438",,,,,,,,,
"2015-07-13","0.6445",,,,,,,,,
"2015-07-12","0.6448",,,,,,,,,
"2015-07-11","0.6448",,,,,,,,,
"2015-07-10","0.6473",,,,,,,,,
"2015-07-09","0.6503",,,,,,,,,
"2015-07-08","0.6493",,,,,,,,,
"2015-07-07","0.6445",,,,,,,,,
"2015-07-06","0.6422",,,,,,,,,
"2015-07-05","0.6427",,,,,,,,,
"2015-07-04","0.6427",,,,,,,,,
"2015-07-03","0.6408",,,,,,,,,
"2015-07-02","0.6408",,,,,,,,,
"2015-07-01","0.6384",,,,,,,,,
"2015-06-30","0.6359",,,,,,,,,
"2015-06-29","0.6362",,,,,,,,,
"2015-06-28","0.6354",,,,,,,,,
"2015-06-27","0.6354",,,,,,,,,
"2015-06-26","0.6354",,,,,,,,,
"2015-06-25","0.6364",,,,,,,,,
"2015-06-24","0.6355",,,,,,,,,
"2015-06-23","0.6341",,,,,,,,,
"2015-06-22","0.6307",,,,,,,,,
"2015-06-21","0.6302",,,,,,,,,
"2015-06-20","0.6302",,,,,,,,,
"2015-06-19","0.6300",,,,,,,,,
"2015-06-18","0.6303",,,,,,,,,
"2015-06-17","0.6371",,,,,,,,,
"2015-06-16","0.6405",,,,,,,,,
"2015-06-15","0.6432",,,,,,,,,
"2015-06-14","0.6430",,,,,,,,,
"2015-06-13","0.6430",,,,,,,,,
"2015-06-12","0.6443",,,,,,,,,
"2015-06-11","0.6456",,,,,,,,,
"2015-06-10","0.6472",,,,,,,,,
"2015-06-09","0.6520",,,,,,,,,
"2015-06-08","0.6546",,,,,,,,,
"2015-06-07","0.6552",,,,,,,,,
"2015-06-06","0.6552",,,,,,,,,
"2015-06-05","0.6531",,,,,,,,,
"2015-06-04","0.6512",,,,,,,,,
"2015-06-03","0.6525",,,,,,,,,
"2015-06-02","0.6556",,,,,,,,,
"2015-06-01","0.6560",,,,,,,,,
"2015-05-31","0.6543",,,,,,,,,
"2015-05-30","0.6543",,,,,,,,,
"2015-05-29","0.6537",,,,,,,,,
"2015-05-28","0.6525",,,,,,,,,
"2015-05-27","0.6505",,,,,,,,,
"2015-05-26","0.6485",,,,,,,,,
"2015-05-25","0.6462",,,,,,,,,
"2015-05-24","0.6460",,,,,,,,,
"2015-05-23","0.6460",,,,,,,,,
"2015-05-22","0.6409",,,,,,,,,
"2015-05-21","0.6406",,,,,,,,,
"2015-05-20","0.6442",,,,,,,,,
"2015-05-19","0.6421",,,,,,,,,
"2015-05-18","0.6373",,,,,,,,,
"2015-05-17","0.6360",,,,,,,,,
"2015-05-16","0.6360",,,,,,,,,
"2015-05-15","0.6347",,,,,,,,,
"2015-05-14","0.6345",,,,,,,,,
"2015-05-13","0.6372",,,,,,,,,
"2015-05-12","0.6400",,,,,,,,,
"2015-05-11","0.6459",,,,,,,,,
"2015-05-10","0.6480",,,,,,,,,
"2015-05-09","0.6480",,,,,,,,,
"2015-05-08","0.6477",,,,,,,,,
"2015-05-07","0.6566",,,,,,,,,
"2015-05-06","0.6574",,,,,,,,,
"2015-05-05","0.6605",,,,,,,,,
"2015-05-04","0.6608",,,,,,,,,
"2015-05-03","0.6610",,,,,,,,,
"2015-05-02","0.6610",,,,,,,,,
"2015-05-01","0.6548",,,,,,,,,
"2015-04-30","0.6494",,,,,,,,,
"2015-04-29","0.6502",,,,,,,,,
"2015-04-28","0.6550",,,,,,,,,
"2015-04-27","0.6588",,,,,,,,,
"2015-04-26","0.6586",,,,,,,,,
"2015-04-25","0.6586",,,,,,,,,
"2015-04-24","0.6619",,,,,,,,,
"2015-04-23","0.6655",,,,,,,,,
"2015-04-22","0.6673",,,,,,,,,
"2015-04-21","0.6711",,,,,,,,,
"2015-04-20","0.6696",,,,,,,,,
"2015-04-19","0.6687",,,,,,,,,
"2015-04-18","0.6687",,,,,,,,,
"2015-04-17","0.6684",,,,,,,,,
"2015-04-16","0.6722",,,,,,,,,
"2015-04-15","0.6770",,,,,,,,,
"2015-04-14","0.6802",,,,,,,,,
"2015-04-13","0.6835",,,,,,,,,
"2015-04-12","0.6836",,,,,,,,,
"2015-04-11","0.6836",,,,,,,,,
"2015-04-10","0.6816",,,,,,,,,
"2015-04-09","0.6753",,,,,,,,,
"2015-04-08","0.6722",,,,,,,,,
"2015-04-07","0.6722",,,,,,,,,
"2015-04-06","0.6699",,,,,,,,,
"2015-04-05","0.6708",,,,,,,,,
"2015-04-04","0.6708",,,,,,,,,
"2015-04-03","0.6731",,,,,,,,,
"2015-04-02","0.6744",,,,,,,,,
"2015-04-01","0.6746",,,,,,,,,
"2015-03-31","0.6755",,,,,,,,,
"2015-03-30","0.6741",,,,,,,,,
"2015-03-29","0.6726",,,,,,,,,
"2015-03-28","0.6726",,,,,,,,,
"2015-03-27","0.6728",,,,,,,,,
"2015-03-26","0.6718",,,,,,,,,
"2015-03-25","0.6723",,,,,,,,,
"2015-03-24","0.6705",,,,,,,,,
"2015-03-23","0.6700",,,,,,,,,
"2015-03-22","0.6691",,,,,,,,,
"2015-03-21","0.6691",,,,,,,,,
"2015-03-20","0.6751",,,,,,,,,
"2015-03-19","0.6732",,,,,,,,,
"2015-03-18","0.6782",,,,,,,,,
"2015-03-17","0.6762",,,,,,,,,
"2015-03-16","0.6765",,,,,,,,,
"2015-03-15","0.6785",,,,,,,,,
"2015-03-14","0.6785",,,,,,,,,
"2015-03-13","0.6747",,,,,,,,,
"2015-03-12","0.6696",,,,,,,,,
"2015-03-11","0.6654",,,,,,,,,
"2015-03-10","0.6630",,,,,,,,,
"2015-03-09","0.6629",,,,,,,,,
"2015-03-08","0.6654",,,,,,,,,
"2015-03-07","0.6654",,,,,,,,,
"2015-03-06","0.6589",,,,,,,,,
"2015-03-05","0.6560",,,,,,,,,
"2015-03-04","0.6524",,,,,,,,,
"2015-03-03","0.6506",,,,,,,,,
"2015-03-02","0.6496",,,,,,,,,
"2015-03-01","0.6482",,,,,,,,,
"2015-02-28","0.6482",,,,,,,,,
"2015-02-27","0.6483",,,,,,,,,
"2015-02-26","0.6454",,,,,,,,,
"2015-02-25","0.6457",,,,,,,,,
"2015-02-24","0.6475",,,,,,,,,
"2015-02-23","0.6494",,,,,,,,,
"2015-02-22","0.6498",,,,,,,,,
"2015-02-21","0.6498",,,,,,,,,
"2015-02-20","0.6494",,,,,,,,,
"2015-02-19","0.6478",,,,,,,,,
"2015-02-18","0.6498",,,,,,,,,
"2015-02-17","0.6510",,,,,,,,,
"2015-02-16","0.6496",,,,,,,,,
"2015-02-15","0.6499",,,,,,,,,
"2015-02-14","0.6499",,,,,,,,,
"2015-02-13","0.6496",,,,,,,,,
"2015-02-12","0.6540",,,,,,,,,
"2015-02-11","0.6554",,,,,,,,,
"2015-02-10","0.6564",,,,,,,,,
"2015-02-09","0.6564",,,,,,,,,
"2015-02-08","0.6564",,,,,,,,,
"2015-02-07","0.6564",,,,,,,,,
"2015-02-06","0.6535",,,,,,,,,
"2015-02-05","0.6563",,,,,,,,,
"2015-02-04","0.6586",,,,,,,,,
"2015-02-03","0.6638",,,,,,,,,
"2015-02-02","0.6644",,,,,,,,,
"2015-02-01","0.6642",,,,,,,,,
"2015-01-31","0.6642",,,,,,,,,
"2015-01-30","0.6639",,,,,,,,,
"2015-01-29","0.6615",,,,,,,,,
"2015-01-28","0.6588",,,,,,,,,
"2015-01-27","0.6612",,,,,,,,,
"2015-01-26","0.6656",,,,,,,,,
"2015-01-25","0.6676",,,,,,,,,
"2015-01-24","0.6676",,,,,,,,,
"2015-01-23","0.6667",,,,,,,,,
"2015-01-22","0.6613",,,,,,,,,
"2015-01-21","0.6607",,,,,,,,,
"2015-01-20","0.6612",,,,,,,,,
"2015-01-19","0.6605",,,,,,,,,
"2015-01-18","0.6607",,,,,,,,,
"2015-01-17","0.6607",,,,,,,,,
"2015-01-16","0.6590",,,,,,,,,
"2015-01-15","0.6573",,,,,,,,,
"2015-01-14","0.6585",,,,,,,,,
"2015-01-13","0.6598",,,,,,,,,
"2015-01-12","0.6598",,,,,,,,,
"2015-01-11","0.6601",,,,,,,,,
"2015-01-10","0.6600",,,,,,,,,
"2015-01-09","0.6615",,,,,,,,,
"2015-01-08","0.6629",,,,,,,,,
"2015-01-07","0.6613",,,,,,,,,
"2015-01-06","0.6571",,,,,,,,,
"2015-01-05","0.6549",,,,,,,,,
"2015-01-04","0.6525",,,,,,,,,
"2015-01-03","0.6525",,,,,,,,,
"2015-01-02","0.6461",,,,,,,,,
"2015-01-01","0.6420",,,,,,,,,
"2014-12-31","0.6421",,,,,,,,,
"2014-12-30","0.6438",,,,,,,,,
"2014-12-29","0.6430",,,,,,,,,
"2014-12-28","0.6432",,,,,,,,,
"2014-12-27","0.6432",,,,,,,,,
"2014-12-26","0.6428",,,,,,,,,
"2014-12-25","0.6428",,,,,,,,,
"2014-12-24","0.6438",,,,,,,,,
"2014-12-23","0.6428",,,,,,,,,
"2014-12-22","0.6401",,,,,,,,,
"2014-12-21","0.6402",,,,,,,,,
"2014-12-20","0.6402",,,,,,,,,
"2014-12-19","0.6390",,,,,,,,,
"2014-12-18","0.6405",,,,,,,,,
"2014-12-17","0.6368",,,,,,,,,
"2014-12-16","0.6374",,,,,,,,,
"2014-12-15","0.6375",,,,,,,,,
"2014-12-14","0.6367",,,,,,,,,
"2014-12-13","0.6367",,,,,,,,,
"2014-12-12","0.6362",,,,,,,,,
"2014-12-11","0.6368",,,,,,,,,
